"","hostile_online","hostile_offline","ders","part_online","part_offline","hostile_online_1","hostile_online_2","hostile_online_3","hostile_online_4","hostile_online_5","hostile_online_6","hostile_online_7","hostile_online_8","hostile_offline_1","hostile_offline_2","hostile_offline_3","hostile_offline_4","hostile_offline_5","hostile_offline_6","hostile_offline_7","hostile_offline_8","sdrt1","sdrt2","sdrt3","sdrt4","sdrt5","sdrt6","sdrt7","sdrt8","sdrt9","sdrt10","sdrt11","sdrt12","sdrt13","sdrt14","aggression1","aggression2","aggression3","aggression4","aggression5","aggression6","aggression7","aggression8","aggression9","aggression10","aggression11","aggression12","aggression","sdrt","pid","talk_online_1","talk_online_2","talk_online_3","talk_online_4","talk_online_5","talk_offline_1","talk_offline_2","talk_offline_3","talk_offline_4","talk_offline_5","talk_online","talk_offline","female","age","ID","highered","income","white","online_first"
"660",0.25,0.270833333333333,0.277777777777778,0.166666666666667,0.666666666666667,0.5,0.666666666666667,0.166666666666667,0.333333333333333,0.166666666666667,0.166666666666667,0,0,0.333333333333333,0.5,0.166666666666667,0.333333333333333,0.333333333333333,0.166666666666667,0.333333333333333,0,0,0,0,0.166666666666667,0.166666666666667,0.5,0,0.333333333333333,0.166666666666667,0.166666666666667,0,0,0,0.833333333333333,0.5,0.333333333333333,0.166666666666667,0,0,0,0.833333333333333,0.666666666666667,0.333333333333333,0.5,0.166666666666667,0.166666666666667,0.305555555555556,0.166666666666667,0,0.5,0.666666666666667,0.166666666666667,0.666666666666667,0.166666666666667,0.666666666666667,0.666666666666667,0.166666666666667,0.833333333333333,0.166666666666667,0.433333333333333,0.5,1,55,"660",1,0.466666666666667,1,"0"
"661",NA,0,0.333333333333333,0.166666666666667,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0.333333333333333,0.5,1,0,0.166666666666667,0,0.166666666666667,0,0.166666666666667,1,0,0,0,0,0.166666666666667,0.166666666666667,1,0.333333333333333,0,0.166666666666667,0.166666666666667,0.333333333333333,0.194444444444444,0.261904761904762,0.5,NA,NA,NA,NA,NA,0.666666666666667,0,0.333333333333333,0.666666666666667,0.833333333333333,NA,0.5,1,30,"661",1,0.533333333333333,0,"0"
"662",0.0833333333333333,0.0833333333333333,0.541666666666667,0.5,0.833333333333333,0,0,0.166666666666667,0.333333333333333,0.166666666666667,0,0,0,0,0,0,0.666666666666667,0,0,0,0,0,0.5,0.333333333333333,0.166666666666667,0.833333333333333,0.833333333333333,0.166666666666667,0.333333333333333,0.5,0.666666666666667,0.166666666666667,0.333333333333333,0.5,1,0.666666666666667,0.5,0.833333333333333,1,0.833333333333333,1,1,0.666666666666667,0.833333333333333,0.5,1,1,0.819444444444445,0.452380952380952,0,0.166666666666667,0.166666666666667,0.833333333333333,0.333333333333333,0.333333333333333,0.5,0.166666666666667,0.166666666666667,0,0.166666666666667,0.366666666666667,0.2,1,30,"662",0,0.133333333333333,0,"0"
"663",0.0833333333333333,0.0833333333333333,0.347222222222222,0.166666666666667,0.833333333333333,0,0,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0,0,0.166666666666667,0,0,0,0.333333333333333,0.166666666666667,0,0,0,0,0,0,0,0.166666666666667,0,0.666666666666667,0.166666666666667,0,1,0,0,1,0.166666666666667,0.666666666666667,0.166666666666667,0.333333333333333,0,0.166666666666667,0.666666666666667,0.166666666666667,0.333333333333333,0.166666666666667,0.166666666666667,0.5,0.291666666666667,0.214285714285714,0,0.333333333333333,0.166666666666667,0,0.5,0.5,0.5,0,0,0.166666666666667,0.333333333333333,0.3,0.2,1,65,"663",1,0.466666666666667,0,"0"
"664",0,NA,0.527777777777778,0,0.666666666666667,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.166666666666667,0,0,0,0,0,0,0,0,0,0.166666666666667,0,0,0,0.5,0.833333333333333,0.166666666666667,0.666666666666667,0.666666666666667,0.166666666666667,0.666666666666667,0.833333333333333,1,0.5,0.833333333333333,0.833333333333333,0.638888888888889,0.0238095238095238,0.833333333333333,0,0,0,0,0,NA,NA,NA,NA,NA,0,NA,1,60,"664",1,0.133333333333333,1,"0"
"665",0.395833333333333,0.354166666666667,0.541666666666667,0.166666666666667,0.833333333333333,1,0.166666666666667,0.333333333333333,1,0.166666666666667,0.166666666666667,0.333333333333333,0,0.666666666666667,0.166666666666667,0.5,1,0.166666666666667,0.166666666666667,0.166666666666667,0,0,0,0.5,0.5,0.666666666666667,0.166666666666667,0,0,0,0,0.666666666666667,0,0,0,0.5,0.666666666666667,0.666666666666667,1,1,0.166666666666667,0.5,0.5,0.333333333333333,0.5,0.333333333333333,0,0.513888888888889,0.178571428571429,0.166666666666667,0.333333333333333,0,0.166666666666667,0.833333333333333,0.166666666666667,0.166666666666667,0.166666666666667,0,1,0,0.3,0.266666666666667,1,20,"665",0,0,0,"0"
"666",NA,0,0.361111111111111,1.16666666666667,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0.333333333333333,0,0,0.5,1,0,0,0,1,0,0,0,0,0,0.5,0,1,0,0.5,0.25,0.166666666666667,0.5,NA,NA,NA,NA,NA,0.166666666666667,0,0,0,0,NA,0.0333333333333333,1,60,"666",0,0,0,"1"
"667",NA,0,0.222222222222222,0.166666666666667,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,1,0,0,0.333333333333333,0,0,0.166666666666667,0,0.5,0.5,0,0,0,0,0.125,0.0952380952380952,0.833333333333333,NA,NA,NA,NA,NA,0.166666666666667,0.333333333333333,0,0.166666666666667,0,NA,0.133333333333333,1,50,"667",0,0.333333333333333,0,"0"
"668",NA,NA,0.416666666666667,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.5,0,1,1,1,0,0,0.5,0,0,0,1,0,0,0,0,0,0.5,0,1,1,1,1,0,1,0.458333333333333,0.357142857142857,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,45,"668",1,0.266666666666667,0,"0"
"669",NA,0.0208333333333333,0.333333333333333,0.333333333333333,0,NA,NA,NA,NA,NA,NA,NA,NA,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.833333333333333,1,0,1,1,0.5,0.361111111111111,0,0,NA,NA,NA,NA,NA,0.166666666666667,0,0,0.166666666666667,0,NA,0.0666666666666667,0,45,"669",1,0.133333333333333,0,"0"
"670",0.0416666666666667,0.0416666666666667,0,0.166666666666667,0.166666666666667,0.166666666666667,0,0,0.166666666666667,0,0,0,0,0.166666666666667,0,0,0.166666666666667,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.333333333333333,1,0.666666666666667,0,0.166666666666667,0,1,0.347222222222222,0.0714285714285714,0,0.333333333333333,0,0,0.333333333333333,0.5,0.333333333333333,0,0,0.166666666666667,0.166666666666667,0.233333333333333,0.133333333333333,1,65,"670",0,0.4,0,"0"
"671",0.0208333333333333,NA,0.527777777777778,0,0.166666666666667,0,0,0,0.166666666666667,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0.833333333333333,0.5,0,0,0,0,0.666666666666667,0,0.5,0,0.166666666666667,0,0.666666666666667,0,0.666666666666667,0.166666666666667,0.833333333333333,0,0,0,1,1,0.375,0.25,0.166666666666667,1,0,0.166666666666667,0.166666666666667,0.166666666666667,NA,NA,NA,NA,NA,0.3,NA,1,25,"671",0,0,0,"1"
"672",NA,NA,0.166666666666667,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0833333333333333,0.357142857142857,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,30,"672",1,NA,0,"1"
"673",0.5,0.375,0.486111111111111,0.5,0.5,0.666666666666667,0.5,0.5,0.5,0.333333333333333,0.666666666666667,0.5,0.333333333333333,0.333333333333333,0.333333333333333,0.5,0.5,0.333333333333333,0.5,0.166666666666667,0.333333333333333,0.5,0.333333333333333,0.333333333333333,0.5,0.333333333333333,0.333333333333333,0.5,0.5,0.666666666666667,0.666666666666667,0.666666666666667,0.333333333333333,0.5,0.5,0.5,0.5,0.666666666666667,0.333333333333333,0.5,0.5,0.5,0.666666666666667,0.333333333333333,0.333333333333333,0.5,0.333333333333333,0.472222222222222,0.476190476190476,0,0.666666666666667,0.5,0.5,0.666666666666667,0.666666666666667,0.666666666666667,0.5,0.333333333333333,0.666666666666667,0.666666666666667,0.6,0.566666666666667,0,20,"673",1,0.0666666666666667,1,"1"
"674",0.916666666666667,0.916666666666667,0.75,0.833333333333333,1,0.833333333333333,1,0.833333333333333,1,1,1,0.833333333333333,0.833333333333333,1,0.833333333333333,0.833333333333333,1,0.833333333333333,0.833333333333333,1,1,0.166666666666667,0.833333333333333,0.833333333333333,1,0.833333333333333,1,0.166666666666667,0,0.833333333333333,0.833333333333333,1,0.166666666666667,1,0,0.833333333333333,0,0.833333333333333,1,0.833333333333333,1,0.833333333333333,1,0.833333333333333,0.833333333333333,1,1,0.833333333333333,0.619047619047619,1,1,1,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,1,1,0.9,0.9,0,30,"674",0,0.6,1,"1"
"675",NA,0.0833333333333333,0.0555555555555555,0.5,0,NA,NA,NA,NA,NA,NA,NA,NA,0.166666666666667,0,0,0.333333333333333,0,0.166666666666667,0,0,0.5,0,0,0,0,0,0.5,0.5,0.5,0.5,0,0,0,0.5,0,0.5,0,0,0,0.5,1,0,0.166666666666667,0,0,0,0.180555555555556,0.214285714285714,0.666666666666667,NA,NA,NA,NA,NA,0.333333333333333,0.166666666666667,0,0.333333333333333,0.333333333333333,NA,0.233333333333333,1,20,"675",0,NA,0,"0"
"676",NA,NA,0.597222222222222,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.166666666666667,0,0.166666666666667,0.166666666666667,0,0.166666666666667,0.166666666666667,0.333333333333333,0.166666666666667,0,0.166666666666667,0,0,0.166666666666667,0.333333333333333,0.166666666666667,0.166666666666667,0.666666666666667,0,0.5,0.666666666666667,0.833333333333333,0.5,0.666666666666667,0.166666666666667,0.5,0.430555555555556,0.119047619047619,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,60,"676",0,0.2,0,"1"
"677",0.0625,0.0833333333333333,0.444444444444444,0.166666666666667,1,0.166666666666667,0.166666666666667,0,0.166666666666667,0,0,0,0,0.166666666666667,0.166666666666667,0,0,0.166666666666667,0.166666666666667,0,0,0.666666666666667,0.666666666666667,0.666666666666667,0.166666666666667,0,1,0.5,1,0.333333333333333,0.666666666666667,0.5,0,0,0.333333333333333,0.666666666666667,0.166666666666667,0.166666666666667,0.833333333333333,0.5,0.666666666666667,0.666666666666667,0.166666666666667,0.5,1,0.666666666666667,0.333333333333333,0.527777777777778,0.464285714285714,0,0.333333333333333,0,0,0.5,0.166666666666667,0.333333333333333,0,0,0.5,0.166666666666667,0.2,0.2,0,25,"677",1,0.266666666666667,0,"0"
"678",0.104166666666667,0.0416666666666667,0.458333333333333,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.333333333333333,0,0,0,0,0.166666666666667,0,0,0.166666666666667,0,0,0,0,0.666666666666667,0,0,0.166666666666667,0,0.666666666666667,0,1,0,0,0.166666666666667,0,0,0.833333333333333,0.166666666666667,0.333333333333333,0.166666666666667,0.5,0,1,0.333333333333333,0.333333333333333,0.166666666666667,0.5,0.333333333333333,0.666666666666667,0.375,0.25,1,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.333333333333333,0.166666666666667,0,0.333333333333333,0.166666666666667,0.166666666666667,0.2,0,30,"678",1,NA,0,"0"
"679",0.0208333333333333,0.0208333333333333,0.486111111111111,1.16666666666667,1.16666666666667,0,0.166666666666667,0,0,0,0,0,0,0.166666666666667,0,0,0,0,0,0,0,0.5,0,0.5,0.166666666666667,0.166666666666667,0.333333333333333,0.833333333333333,0.166666666666667,0.5,0.166666666666667,0.333333333333333,0.666666666666667,0.333333333333333,0.833333333333333,0.333333333333333,0.5,0.333333333333333,0.5,0.5,0.166666666666667,0.666666666666667,0.5,0.5,0.5,0.333333333333333,0.666666666666667,0.458333333333333,0.392857142857143,0.5,0.333333333333333,0,0,0.166666666666667,0,0.166666666666667,0,0,0,0,0.1,0.0333333333333333,1,30,"679",1,0.0666666666666667,1,"1"
"680",0.0625,0.166666666666667,0.402777777777778,0.333333333333333,0.166666666666667,0.166666666666667,0,0,0.166666666666667,0.166666666666667,0,0,0,0.666666666666667,0.166666666666667,0,0.5,0,0,0,0,0.666666666666667,0.833333333333333,0.666666666666667,0.5,0.333333333333333,0.5,0.333333333333333,0.666666666666667,0.5,0.166666666666667,0.5,0.333333333333333,0.666666666666667,0.666666666666667,0.333333333333333,0.333333333333333,0.666666666666667,0.166666666666667,0,0.833333333333333,0.666666666666667,0.5,0.333333333333333,0.666666666666667,0.666666666666667,0.666666666666667,0.486111111111111,0.523809523809524,1,0.166666666666667,0,0,0.166666666666667,0,0.833333333333333,0.166666666666667,0,0.333333333333333,0.166666666666667,0.0666666666666667,0.3,0,30,"680",1,NA,1,"1"
"681",0.875,0.729166666666667,0.416666666666667,0.833333333333333,0.833333333333333,1,1,1,1,0,1,1,1,0,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0,1,1,1,1,1,0,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0.916666666666667,0.642857142857143,0,0,0,0,0,1,0.833333333333333,0.833333333333333,0,0.833333333333333,0.833333333333333,0.2,0.666666666666667,0,25,"681",0,0,0,"0"
"682",NA,NA,0.388888888888889,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0.166666666666667,0.666666666666667,0.833333333333333,0,0,0,0,0,0,0,0.5,0,0.333333333333333,1,0,1,0,1,0.5,0.5,1,0.486111111111111,0.119047619047619,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,25,"682",0,NA,1,"0"
"683",NA,0,0.652777777777778,0.5,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0.5,0.333333333333333,0.333333333333333,0,0.666666666666667,0,0.333333333333333,0.333333333333333,0.666666666666667,0,1,0,1,0,0,0,0.333333333333333,0.833333333333333,1,0,0,0,0,0.833333333333333,0.666666666666667,0.333333333333333,0.333333333333333,0.369047619047619,0,NA,NA,NA,NA,NA,0.166666666666667,0,0,0.166666666666667,0.666666666666667,NA,0.2,1,20,"683",0,0.133333333333333,0,"1"
"684",NA,0.0208333333333333,0.319444444444444,0.166666666666667,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.666666666666667,0,0.5,1,1,0.347222222222222,0,0.5,NA,NA,NA,NA,NA,0.166666666666667,0.166666666666667,0,0.166666666666667,0.166666666666667,NA,0.133333333333333,1,50,"684",0,0.333333333333333,1,"1"
"685",0.104166666666667,NA,0.833333333333333,0,0.333333333333333,0,0,0,0.666666666666667,0,0,0.166666666666667,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.166666666666667,0,0,0.166666666666667,0,0,0,0,1,0,0,1,0.666666666666667,0.666666666666667,0.5,0.5,0.833333333333333,0.5,0.666666666666667,0.666666666666667,0.666666666666667,1,0.666666666666667,0.694444444444445,0.0952380952380952,0.333333333333333,0.833333333333333,0.166666666666667,0.166666666666667,0.5,0.166666666666667,NA,NA,NA,NA,NA,0.366666666666667,NA,0,20,"685",0,0,0,"1"
"686",NA,0,0.194444444444444,0.166666666666667,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.5,0.333333333333333,0.666666666666667,0.5,0,0.5,0.333333333333333,0.333333333333333,0,0.666666666666667,0,1,0,0,0,0,0,0.333333333333333,0,0.333333333333333,0,0,1,0,0.666666666666667,0.194444444444444,0.345238095238095,0,NA,NA,NA,NA,NA,0.5,0,0,0,0,NA,0.1,1,25,"686",1,0.4,0,"0"
"687",0.145833333333333,NA,0.583333333333333,0,0.5,0,0.333333333333333,0,0.166666666666667,0.166666666666667,0.166666666666667,0.333333333333333,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0.5,0,0,0,0.208333333333333,0.142857142857143,0.666666666666667,0.833333333333333,0.833333333333333,0.833333333333333,0.333333333333333,0.166666666666667,NA,NA,NA,NA,NA,0.6,NA,1,35,"687",0,0.0666666666666667,1,"1"
"688",0.5625,0.479166666666667,0.555555555555555,0.166666666666667,0.166666666666667,0.5,0.666666666666667,0.5,0.666666666666667,0.666666666666667,0.5,0.5,0.5,0.666666666666667,0.666666666666667,0.5,0.666666666666667,0.5,0.166666666666667,0.166666666666667,0.5,0,0.5,0.666666666666667,0.666666666666667,0.5,0.5,0.333333333333333,0.166666666666667,0.333333333333333,0,0.166666666666667,0.5,0.333333333333333,0.5,0.5,0.5,0.5,0.833333333333333,0.666666666666667,0.666666666666667,0.833333333333333,0.833333333333333,0.666666666666667,1,0.833333333333333,0.833333333333333,0.722222222222222,0.369047619047619,0.833333333333333,0.5,0.5,0.5,0.5,0.5,0.5,0.666666666666667,0.833333333333333,0.666666666666667,0.666666666666667,0.5,0.666666666666667,0,50,"688",0,0.133333333333333,1,"0"
"689",0.0625,0.0625,0.722222222222222,0.333333333333333,0.333333333333333,0.166666666666667,0.166666666666667,0,0.166666666666667,0,0,0,0,0.166666666666667,0.166666666666667,0,0.166666666666667,0,0,0,0,0.166666666666667,0.166666666666667,0.666666666666667,0.333333333333333,0.166666666666667,0.166666666666667,0.166666666666667,0.333333333333333,0.5,0.166666666666667,0.166666666666667,0,0,0.666666666666667,0.5,0.833333333333333,0,0.5,0.833333333333333,0.333333333333333,0.5,0.166666666666667,0.166666666666667,0.5,0.5,0,0.402777777777778,0.261904761904762,0.5,0.166666666666667,0,0,0.166666666666667,0.166666666666667,0.166666666666667,0,0,0.166666666666667,0.166666666666667,0.1,0.1,1,35,"689",1,0.2,1,"1"
"690",NA,0.0208333333333333,0.513888888888889,0.166666666666667,0,NA,NA,NA,NA,NA,NA,NA,NA,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0.333333333333333,0.333333333333333,0.333333333333333,0,0,0,0.166666666666667,0,0.5,0.666666666666667,0.5,0.666666666666667,0.666666666666667,0.333333333333333,0.5,0.666666666666667,0.5,0.5,0.5,0.333333333333333,0.527777777777778,0.119047619047619,0.5,NA,NA,NA,NA,NA,0.166666666666667,0,0,0.166666666666667,0,NA,0.0666666666666667,0,45,"690",0,0.133333333333333,1,"0"
"691",NA,0.5,0.444444444444444,0.333333333333333,0,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0.666666666666667,1,0.166666666666667,0,0.166666666666667,0,1,1,0.166666666666667,0,0.833333333333333,0.833333333333333,1,1,1,1,1,1,1,0.833333333333333,0.5,0.166666666666667,0,1,1,1,0,0.666666666666667,0.833333333333333,0,0,0.833333333333333,0.5,0.833333333333333,0.5,NA,NA,NA,NA,NA,0.5,0,0,0.5,0.166666666666667,NA,0.233333333333333,1,40,"691",0,0.2,1,"0"
"692",0,0,0.361111111111111,1.16666666666667,1.16666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.5,1,1,0.833333333333333,0.666666666666667,1,0.5,0.833333333333333,1,0.666666666666667,0.666666666666667,1,0.833333333333333,1,1,1,1,0.166666666666667,0.333333333333333,0.333333333333333,0.666666666666667,0.722222222222222,0.809523809523809,0.5,0.166666666666667,0,0,0,0,0,0,0,0,0,0.0333333333333333,0,0,40,"692",0,0.266666666666667,1,"1"
"693",0.166666666666667,0.166666666666667,0.0972222222222222,0.166666666666667,0.166666666666667,0.333333333333333,0.166666666666667,0.166666666666667,0.333333333333333,0.166666666666667,0,0.166666666666667,0,0.166666666666667,0.166666666666667,0.166666666666667,0.5,0.166666666666667,0,0.166666666666667,0,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.5,0.166666666666667,0.166666666666667,0.333333333333333,0.5,0.166666666666667,0.166666666666667,0,0,0,0.166666666666667,0.166666666666667,0.166666666666667,0.666666666666667,1,0.5,0,0,0,0.333333333333333,0.25,0.214285714285714,1,0.166666666666667,0.166666666666667,0.166666666666667,0.333333333333333,0.166666666666667,0.333333333333333,0.166666666666667,0.166666666666667,0.333333333333333,0.166666666666667,0.2,0.233333333333333,0,60,"693",0,0.4,0,"1"
"694",NA,NA,0.388888888888889,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.166666666666667,0.666666666666667,0.5,0,0,0.166666666666667,0.166666666666667,0.166666666666667,0.833333333333333,0,0.333333333333333,0.166666666666667,0,0,0,0.5,0.5,0.166666666666667,0.166666666666667,0.833333333333333,0.5,0.166666666666667,0.5,0.333333333333333,0.166666666666667,0.166666666666667,0.333333333333333,0.226190476190476,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,75,"694",1,0.2,1,"0"
"695",0.270833333333333,0.1875,0.222222222222222,0.5,0.166666666666667,0.666666666666667,0.166666666666667,0.333333333333333,0.5,0.333333333333333,0.166666666666667,0,0,0.5,0.166666666666667,0.166666666666667,0.5,0.166666666666667,0,0,0,0.666666666666667,0,0.166666666666667,0,0.166666666666667,0,0,0.333333333333333,0.5,0.5,0.5,0,0,0,0.333333333333333,0.5,0,0,0,0.166666666666667,0.666666666666667,0.333333333333333,0.666666666666667,0,0,0.666666666666667,0.277777777777778,0.202380952380952,0,0.666666666666667,0.5,0.333333333333333,0.833333333333333,0.166666666666667,0.666666666666667,0.333333333333333,0.166666666666667,0.666666666666667,0.333333333333333,0.5,0.433333333333333,0,75,"695",1,0.2,1,"1"
"696",0.0625,0.0625,0.333333333333333,0.166666666666667,1,0,0,0.166666666666667,0.166666666666667,0.166666666666667,0,0,0,0.166666666666667,0.166666666666667,0.166666666666667,0,0,0,0,0,0.333333333333333,0,0,0,0,0.166666666666667,0,0.166666666666667,0,0,0,0,0.166666666666667,0,0.666666666666667,0.166666666666667,0.333333333333333,0,0,0,0.833333333333333,0.666666666666667,0.666666666666667,0,0.333333333333333,0.166666666666667,0.319444444444444,0.0595238095238095,0,0,0.333333333333333,0.166666666666667,0.5,0.166666666666667,0.166666666666667,0.166666666666667,0,0.166666666666667,0,0.233333333333333,0.1,0,65,"696",1,0.666666666666667,1,"1"
"697",NA,0.166666666666667,0.416666666666667,0.5,0,NA,NA,NA,NA,NA,NA,NA,NA,0.166666666666667,0.166666666666667,0.333333333333333,0.5,0,0.166666666666667,0,0,0.5,0.166666666666667,0.5,0.166666666666667,0.5,0.333333333333333,0.833333333333333,0.666666666666667,0.5,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.5,0.5,0.666666666666667,0.166666666666667,0.5,0,0.5,0.166666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.5,0.5,0.458333333333333,0.380952380952381,0.333333333333333,NA,NA,NA,NA,NA,0.5,0.166666666666667,0,0.5,0.166666666666667,NA,0.266666666666667,1,75,"697",1,0.6,1,"0"
"698",0.375,0.0208333333333333,0.0972222222222222,0.666666666666667,1,1,0,0.166666666666667,1,0.333333333333333,0.333333333333333,0.166666666666667,0,0,0,0,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166666666666667,0.166666666666667,0,0,0,0.5,0.666666666666667,0.5,0.666666666666667,0,0.166666666666667,0,0.236111111111111,0,0,0.666666666666667,0.5,1,1,1,0.666666666666667,0,0,0.666666666666667,0,0.833333333333333,0.266666666666667,1,70,"698",1,NA,1,"1"
"699",NA,NA,0.861111111111111,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.333333333333333,1,1,1,0.5,1,1,1,0.833333333333333,1,1,0.888888888888889,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,35,"699",0,0.133333333333333,0,"1"
"700",0,NA,0.611111111111111,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0.333333333333333,0,0,0.333333333333333,0,0,0,0.833333333333333,0.666666666666667,0.333333333333333,0,0.833333333333333,0.666666666666667,0.666666666666667,0.5,0,0.5,0,0,0.333333333333333,0.833333333333333,0.166666666666667,1,1,0.833333333333333,0.486111111111111,0.285714285714286,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,NA,1,20,"700",0,0.266666666666667,1,"1"
"701",NA,NA,0.527777777777778,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.666666666666667,0,0.5,0.166666666666667,0.166666666666667,0,0.333333333333333,0.666666666666667,0.666666666666667,1,0.666666666666667,0.166666666666667,0.5,0.5,0,0.5,0.333333333333333,0.166666666666667,0.333333333333333,0,0.166666666666667,0.166666666666667,0.166666666666667,0.833333333333333,0,0.666666666666667,0.277777777777778,0.428571428571429,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,50,"701",0,0,1,"0"
"702",NA,NA,0.25,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.333333333333333,0.833333333333333,0.666666666666667,0.333333333333333,0.333333333333333,0.5,0.333333333333333,1,0.333333333333333,0.5,0.166666666666667,1,0.166666666666667,0.333333333333333,0,0.666666666666667,0.666666666666667,0.5,1,0.333333333333333,0.666666666666667,0.666666666666667,0.166666666666667,0.666666666666667,1,0.833333333333333,0.597222222222222,0.488095238095238,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,25,"702",0,0.2,1,"0"
"703",NA,NA,0.805555555555555,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.166666666666667,1,1,1,1,0.833333333333333,0,0.166666666666667,0.833333333333333,0.833333333333333,1,0.166666666666667,1,0,1,0.166666666666667,1,1,1,1,1,0.833333333333333,1,1,1,1,0.916666666666667,0.642857142857143,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,45,"703",1,0.2,1,"1"
"704",0.0208333333333333,NA,0.361111111111111,0,0.333333333333333,0.166666666666667,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0,0,0,0,0,1,0,0.5,0,0,0,0,0,0,0.166666666666667,0,0,0,0,0.5,0,0,0.5,0.666666666666667,0.5,0.194444444444444,0.142857142857143,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,NA,NA,NA,NA,NA,0.166666666666667,NA,0,30,"704",0,0.0666666666666667,1,"1"
