"","hostile_offline","hostile_offline1","hostile_offline2","hostile_offline3","hostile_online","hostile_online1","hostile_online2","hostile_online3","hostile_online4","hostile_online5","talk_offline","talk_offline1","talk_offline2","talk_offline3","talk_offline4","talk_offline5","talk_online","talk_online1","talk_online2","talk_online3","talk_online4","talk_online5","tone_online4","tone_online5","tone_online6","tone_online1","tone_online2","tone_online3","tone_online_neg","tone_online_pos","tone_offline4","tone_offline5","tone_offline6","tone_offline1","tone_offline2","tone_offline3","tone_offline_neg","tone_offline_pos","aggression","ders","sdrt","aggression1","aggression2","aggression3","aggression4","aggression5","aggression6","aggression7","aggression8","aggression9","aggression10","aggression11","aggression12","ders1","ders2","ders3","ders4","ders5","ders6","ders7","ders8","ders9","ders10","ders11","ders12","sdrt1","sdrt2","sdrt3","sdrt4","sdrt5","sdrt6","sdrt7","sdrt8","sdrt9","sdrt10","sdrt11","sdrt12","sdrt13","sdrt14","female","age","age_year","highered","income","pid","white"
"435",0,1,1,1,0,1,1,1,1,1,0.133333333333333,0.166666666666667,0.166666666666667,0,0.166666666666667,0.166666666666667,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,2,3,2,5,5,6,0.222222222222222,0.722222222222222,2,3,2,5,4,6,0.222222222222222,0.666666666666667,0.194444444444444,0.222222222222222,0.0595238095238095,1,2,1,1,1,1,6,4,4,1,1,3,1,2,2,2,2,2,4,4,3,2,2,2,3,1,1,1,1,1,1,4,1,1,1,1,1,1,1,0.731707317073171,50,1,NA,0.333333333333333,1
"436",0,1,1,1,0,1,1,1,1,1,0.1,0.166666666666667,0.166666666666667,0,0.166666666666667,0,0,0,0,0,0,0,7,7,7,1,1,1,1,0,6,5,6,1,1,1,0.777777777777778,0,0.25,0.472222222222222,0.166666666666667,3,4,2,1,2,1,2,3,2,2,2,6,3,4,5,5,4,4,4,4,3,4,3,3,1,1,1,2,2,2,7,1,1,1,1,1,6,1,1,0.609756097560976,45,1,NA,0.166666666666667,0
"437",0.111111111111111,1,3,1,0,1,1,1,1,1,0.266666666666667,0.5,0,0.166666666666667,0.666666666666667,0,0,0,0,0,0,0,7,7,7,1,1,1,1,0,2,2,2,6,6,6,0.166666666666667,0.833333333333333,0.416666666666667,0.375,0.261904761904762,2,4,1,4,1,7,6,3,2,6,1,5,6,3,3,2,2,1,6,7,2,2,4,1,3,1,5,4,1,1,6,2,1,3,1,1,1,6,0,0.853658536585366,55,1,NA,0.5,0
"438",0.0555555555555555,2,1,1,0,1,1,1,1,1,0.366666666666667,0.666666666666667,0.333333333333333,0.166666666666667,0.5,0.166666666666667,0,0,0,0,0,0,7,7,7,3,1,2,1,0.166666666666667,2,1,1,6,4,5,0.0555555555555555,0.666666666666667,0.0972222222222222,0.180555555555556,0,1,2,1,1,1,3,2,1,1,2,2,2,2,2,2,1,1,1,4,6,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,61,0,0.266666666666667,1,1
"439",0,1,1,1,0,1,1,1,1,1,0.133333333333333,0.333333333333333,0.166666666666667,0,0.166666666666667,0,0,0,0,0,0,0,4,4,4,4,4,4,0.5,0.5,4,4,4,4,4,4,0.5,0.5,0.416666666666667,0.402777777777778,0.345238095238095,4,4,2,3,5,3,5,4,4,4,2,2,3,5,5,3,2,5,3,2,3,6,2,2,5,1,1,1,2,1,7,5,1,1,3,7,1,7,1,0.48780487804878,40,1,0.133333333333333,0.5,0
"440",0.0555555555555555,2,1,1,0,1,1,1,1,1,0.5,0.5,0.5,0.5,0.5,0.5,0.333333333333333,0.333333333333333,0.333333333333333,0.166666666666667,0.5,0.333333333333333,7,5,5,3,4,3,0.777777777777778,0.388888888888889,3,3,3,5,5,5,0.333333333333333,0.666666666666667,0.277777777777778,0.347222222222222,0.154761904761905,5,2,2,1,1,1,3,2,4,3,5,3,5,4,5,5,2,3,2,3,2,2,2,2,3,4,1,1,1,1,1,3,5,2,2,1,1,1,0,0.365853658536585,35,1,0.266666666666667,0.333333333333333,1
"441",0,1,1,1,0,1,1,1,1,1,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,5,6,5,1,1,1,0.722222222222222,0,3,3,5,4,5,3,0.444444444444444,0.5,0.541666666666667,0.430555555555556,0.154761904761905,5,4,4,1,1,6,5,5,5,6,5,4,6,2,6,6,5,6,1,3,2,1,4,1,1,1,1,4,2,1,1,1,1,1,5,1,6,1,1,0.853658536585366,55,1,0.266666666666667,1,1
"442",0,1,1,1,0,1,1,1,1,1,0.0666666666666667,0.166666666666667,0,0,0.166666666666667,0,0,0,0,0,0,0,4,4,4,4,4,4,0.5,0.5,4,4,4,4,4,4,0.5,0.5,0.291666666666667,0.416666666666667,0,3,4,3,1,1,1,4,3,4,4,2,3,3,3,4,4,3,3,4,4,3,3,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.609756097560976,45,1,0,0.5,1
"443",0.111111111111111,2,2,1,0.0333333333333333,1,1,2,1,1,0.2,0.333333333333333,0.166666666666667,0,0.333333333333333,0.166666666666667,0.366666666666667,0.833333333333333,0,0,0.833333333333333,0.166666666666667,7,1,7,1,1,1,0.666666666666667,0,4,2,2,6,4,5,0.277777777777778,0.666666666666667,0.347222222222222,0.125,0.0595238095238095,2,4,3,1,5,2,6,1,2,5,4,2,1,2,2,1,2,1,3,4,1,1,1,2,1,1,1,1,2,4,1,2,1,1,1,1,1,1,1,0.731707317073171,50,1,0.533333333333333,1,1
"444",0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,0.5,0.5,4,4,4,4,4,4,0.5,0.5,0.5,0.5,0.5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,0.731707317073171,50,0,0.2,0.5,1
"445",0,1,1,1,0,1,1,1,1,1,0.133333333333333,0.166666666666667,0,0.166666666666667,0.333333333333333,0,0.1,0.166666666666667,0,0.166666666666667,0.166666666666667,0,7,5,6,1,2,3,0.833333333333333,0.166666666666667,1,2,2,5,4,5,0.111111111111111,0.611111111111111,0.444444444444444,0.319444444444444,0.166666666666667,2,5,3,4,3,6,5,4,2,5,2,3,3,5,3,4,4,3,2,4,1,2,3,1,4,1,1,1,1,3,4,5,1,1,1,1,1,3,0,0.121951219512195,25,0,0.133333333333333,1,0
"446",0,1,1,1,0,1,1,1,1,1,0.0333333333333333,0.166666666666667,0,0,0,0,0.1,0,0,0.166666666666667,0.166666666666667,0.166666666666667,4,4,4,4,4,4,0.5,0.5,7,6,6,1,2,4,0.888888888888889,0.222222222222222,0.652777777777778,0.555555555555555,0,7,7,6,1,1,2,6,7,4,6,5,7,6,7,7,6,6,6,2,4,4,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.609756097560976,45,0,0,0,1
"447",0.277777777777778,2,3,3,0.133333333333333,1,1,3,2,2,0.2,0.333333333333333,0.166666666666667,0,0.333333333333333,0.166666666666667,0.166666666666667,0.166666666666667,0,0,0.333333333333333,0.333333333333333,6,6,6,3,2,4,0.833333333333333,0.333333333333333,4,5,6,2,3,5,0.666666666666667,0.388888888888889,0.625,0.527777777777778,0.464285714285714,5,6,4,6,5,3,4,4,3,6,6,5,5,5,5,5,4,3,6,6,3,3,3,2,4,2,5,3,3,3,4,3,3,3,6,3,7,4,0,1,61,1,0.0666666666666667,1,0
"448",0.0555555555555555,1,2,1,0.0333333333333333,1,1,1,2,1,0.4,0.5,0.5,0.166666666666667,0.5,0.333333333333333,0.433333333333333,0.5,0.5,0.333333333333333,0.5,0.333333333333333,5,4,5,4,4,2,0.611111111111111,0.388888888888889,5,3,3,5,5,3,0.444444444444444,0.555555555555555,0.319444444444444,0.263888888888889,0.333333333333333,2,2,2,1,1,2,6,5,4,4,4,2,2,2,5,3,2,2,2,4,3,2,2,2,3,5,1,4,4,4,1,4,5,2,5,1,1,2,0,0.48780487804878,40,0,0.6,0,0
"449",0,1,1,1,0,1,1,1,1,1,0.266666666666667,0.333333333333333,0.166666666666667,0.166666666666667,0.333333333333333,0.333333333333333,0,0,0,0,0,0,5,6,6,2,1,2,0.777777777777778,0.111111111111111,3,2,2,3,5,4,0.222222222222222,0.5,0.361111111111111,0.319444444444444,0.392857142857143,3,5,3,3,3,3,3,3,3,3,3,3,2,3,2,3,2,3,5,5,3,3,3,1,7,1,2,5,3,3,4,5,2,3,2,2,3,5,0,0.853658536585366,55,1,0.733333333333333,1,0
"450",0,1,1,1,0,1,1,1,1,1,0.0333333333333333,0.166666666666667,0,0,0,0,0,0,0,0,0,0,4,4,4,4,1,1,0.5,0.166666666666667,6,5,5,1,1,1,0.722222222222222,0,0.361111111111111,0.527777777777778,0.547619047619048,5,4,1,1,2,1,4,7,2,3,5,3,4,2,6,7,5,3,4,4,4,4,3,4,7,7,1,2,7,7,7,7,1,1,1,1,4,7,1,0,20,0,NA,0.166666666666667,0
"451",0,1,1,1,0,1,1,1,1,1,0.233333333333333,0.333333333333333,0.166666666666667,0.166666666666667,0.333333333333333,0.166666666666667,0,0,0,0,0,0,2,2,4,5,5,5,0.277777777777778,0.666666666666667,1,2,4,6,6,6,0.222222222222222,0.833333333333333,0.166666666666667,0.0277777777777778,0,1,1,1,1,4,1,7,2,1,2,1,2,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,61,0,0.266666666666667,0,1
"452",0,1,1,1,0,1,1,1,1,1,0.0666666666666667,0.333333333333333,0,0,0,0,0,0,0,0,0,0,5,5,4,4,4,2,0.611111111111111,0.388888888888889,2,2,1,3,4,2,0.111111111111111,0.333333333333333,0.388888888888889,0.208333333333333,0.0119047619047619,1,5,1,1,1,1,7,7,4,4,1,7,2,2,1,2,4,2,6,3,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,0,1,61,0,0.4,0.333333333333333,0
"453",0.333333333333333,2,3,4,0.266666666666667,4,2,2,2,3,0.3,0.333333333333333,0.166666666666667,0.333333333333333,0.333333333333333,0.333333333333333,0.366666666666667,0.166666666666667,0.5,0.166666666666667,0.5,0.5,4,4,4,4,1,5,0.5,0.388888888888889,4,2,2,4,4,5,0.277777777777778,0.555555555555555,0.5,0.458333333333333,0.488095238095238,4,5,4,3,4,4,4,4,4,3,5,4,4,4,4,5,3,3,5,5,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,1,0.121951219512195,25,0,0.0666666666666667,0,0
"454",0,1,1,1,0,1,1,1,1,1,0.133333333333333,0.166666666666667,0.166666666666667,0,0.166666666666667,0.166666666666667,0.133333333333333,0.166666666666667,0.166666666666667,0,0.166666666666667,0.166666666666667,5,5,5,5,5,5,0.666666666666667,0.666666666666667,2,2,1,4,4,4,0.111111111111111,0.5,0.305555555555556,0.0833333333333333,0.261904761904762,1,1,1,2,1,7,7,3,2,2,1,6,1,1,3,1,1,1,5,1,1,1,1,1,2,1,1,6,1,6,7,6,1,1,1,1,1,1,0,1,61,1,0.266666666666667,0.833333333333333,1
"455",0.111111111111111,2,2,1,0.0333333333333333,1,1,2,1,1,0.3,0.666666666666667,0,0,0.666666666666667,0.166666666666667,0.633333333333333,1,0,0.5,1,0.666666666666667,7,7,7,3,2,1,1,0.166666666666667,2,3,4,5,5,1,0.333333333333333,0.444444444444444,0.430555555555556,0.25,0.380952380952381,5,2,5,1,1,4,3,6,5,6,2,3,1,5,6,5,3,1,2,3,1,1,1,1,1,1,6,6,1,4,5,7,5,1,6,1,1,1,1,1,61,0,0.133333333333333,0,1
"456",0.555555555555555,5,4,4,0.533333333333333,3,4,4,5,5,0.433333333333333,0.5,0.5,0.166666666666667,0.666666666666667,0.333333333333333,0.466666666666667,0.5,0.166666666666667,0.5,0.666666666666667,0.5,6,3,1,3,7,3,0.388888888888889,0.555555555555555,5,4,2,5,6,3,0.444444444444444,0.611111111111111,0.569444444444445,0.569444444444445,0.523809523809524,4,3,6,5,5,5,4,5,4,2,5,5,5,4,6,4,4,5,4,5,4,5,4,3,3,6,6,3,3,5,3,4,4,5,4,4,5,3,1,0.121951219512195,25,1,0.133333333333333,0.5,0
"457",0.0555555555555555,2,1,1,0,1,1,1,1,1,0.433333333333333,0.833333333333333,0.5,0.166666666666667,0.166666666666667,0.5,0,0,0,0,0,0,7,7,7,2,1,1,1,0.0555555555555555,4,4,4,4,4,4,0.5,0.5,0.291666666666667,0.472222222222222,0.285714285714286,4,1,1,1,1,4,7,7,1,1,1,4,5,6,4,7,4,4,7,1,1,1,2,4,1,1,7,4,1,4,1,4,1,1,4,1,7,1,0,1,61,1,0.333333333333333,0,1
"458",0,1,1,1,0,1,1,1,1,1,0.233333333333333,0.333333333333333,0.166666666666667,0.166666666666667,0.333333333333333,0.166666666666667,0,0,0,0,0,0,5,5,5,2,2,4,0.666666666666667,0.277777777777778,2,2,2,3,3,3,0.166666666666667,0.333333333333333,0.236111111111111,0.194444444444444,0.321428571428571,2,2,2,1,1,1,4,3,4,4,1,4,1,2,3,3,1,2,2,2,5,3,1,1,4,3,1,3,2,1,2,3,3,4,5,1,4,5,1,0.365853658536585,35,1,NA,0.333333333333333,1
"459",0,1,1,1,0.0666666666666667,1,2,1,2,1,0.333333333333333,0.5,0.333333333333333,0.166666666666667,0.333333333333333,0.333333333333333,0.366666666666667,0.166666666666667,0,0.5,0.666666666666667,0.5,7,6,6,2,5,4,0.888888888888889,0.444444444444444,5,4,6,2,4,6,0.666666666666667,0.5,0.305555555555556,0.138888888888889,0.19047619047619,1,3,1,5,1,6,5,3,3,2,2,2,1,1,2,1,1,1,3,7,1,1,2,1,3,2,1,2,1,4,1,1,3,3,1,2,5,1,0,1,61,0,0.733333333333333,0.666666666666667,1
"460",0,1,1,1,0,1,1,1,1,1,0.266666666666667,0.333333333333333,0.166666666666667,0.166666666666667,0.5,0.166666666666667,0,0,0,0,0,0,1,1,1,1,1,1,0,0,2,2,2,6,5,4,0.166666666666667,0.666666666666667,0.361111111111111,0.208333333333333,0.107142857142857,2,3,2,4,4,2,6,5,2,2,2,4,2,3,3,4,2,1,2,3,2,1,2,2,2,1,1,1,1,1,2,2,1,1,1,1,1,7,1,1,61,1,0.333333333333333,0.166666666666667,1
"461",0,1,1,1,0,1,1,1,1,1,0.266666666666667,0.333333333333333,0.166666666666667,0,0.666666666666667,0.166666666666667,0.233333333333333,0.166666666666667,0,0.333333333333333,0.333333333333333,0.333333333333333,6,6,6,2,2,4,0.833333333333333,0.277777777777778,6,5,5,4,3,4,0.722222222222222,0.444444444444444,0.416666666666667,0.25,0.0119047619047619,5,4,2,4,1,4,5,5,4,5,1,2,1,1,7,7,3,1,2,2,1,2,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,0.609756097560976,45,1,0.4,0.666666666666667,1
"462",0,1,1,1,0,1,1,1,1,1,0.0666666666666667,0.166666666666667,0.166666666666667,0,0,0,0,0,0,0,0,0,6,6,6,1,1,1,0.833333333333333,0,4,3,4,3,3,3,0.444444444444444,0.333333333333333,0.416666666666667,0.166666666666667,0.738095238095238,1,3,3,1,4,6,5,2,1,6,4,6,1,4,2,2,1,1,4,3,1,2,2,1,6,5,7,6,6,4,5,6,6,5,7,1,7,5,0,0.853658536585366,55,1,0.4,0.5,1
"463",0.0555555555555555,1,2,1,0,1,1,1,1,1,0.166666666666667,0,0.166666666666667,0.333333333333333,0.166666666666667,0.166666666666667,0,0,0,0,0,0,7,7,7,1,4,4,1,0.333333333333333,4,5,4,4,4,4,0.555555555555555,0.5,0.458333333333333,0.458333333333333,0.571428571428572,3,3,4,3,4,4,3,3,4,5,4,5,4,5,5,4,3,1,4,5,4,2,4,4,4,5,5,4,4,4,5,4,4,5,5,4,5,4,0,0.731707317073171,50,1,NA,0.5,0
"464",0.277777777777778,2,2,4,0.3,2,2,4,2,4,0.233333333333333,0.166666666666667,0.166666666666667,0.166666666666667,0.333333333333333,0.333333333333333,0.233333333333333,0.333333333333333,0.166666666666667,0.333333333333333,0.166666666666667,0.166666666666667,3,3,3,5,5,4,0.333333333333333,0.611111111111111,4,4,5,6,4,4,0.555555555555555,0.611111111111111,0.472222222222222,0.555555555555555,0.523809523809524,4,3,3,5,3,3,4,4,4,4,5,4,5,4,4,6,5,4,3,5,3,5,3,5,5,5,4,4,4,4,3,3,4,5,5,4,5,3,0,0,20,0,0.0666666666666667,0,0
"465",0,1,1,1,0,1,1,1,1,1,0.0666666666666667,0.166666666666667,0,0,0.166666666666667,0,0.0666666666666667,0.166666666666667,0,0.166666666666667,0,0,7,7,6,2,1,2,0.944444444444445,0.111111111111111,1,2,2,5,6,2,0.111111111111111,0.555555555555555,0.513888888888889,0.430555555555556,0,2,3,1,5,5,5,6,6,3,6,1,6,1,2,6,5,1,1,6,6,4,5,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,61,0,0.0666666666666667,1,1
"466",0,1,1,1,0,1,1,1,1,1,0.1,0.166666666666667,0,0,0.166666666666667,0.166666666666667,0.1,0.166666666666667,0,0,0.166666666666667,0.166666666666667,2,2,2,4,4,4,0.166666666666667,0.5,2,2,2,4,4,4,0.166666666666667,0.5,0.388888888888889,0.361111111111111,0.214285714285714,3,7,5,1,1,1,6,3,1,3,4,5,1,2,6,6,6,4,2,6,2,1,1,1,1,1,1,1,1,1,7,1,1,1,1,1,7,7,1,0.48780487804878,40,0,0.0666666666666667,0.5,1
"467",0.111111111111111,1,2,2,0.1,2,2,1,2,1,0.5,0.666666666666667,0.666666666666667,0.333333333333333,0.5,0.333333333333333,0.466666666666667,0.5,0.333333333333333,0.5,0.5,0.5,7,6,6,2,2,2,0.888888888888889,0.166666666666667,3,3,3,5,5,4,0.333333333333333,0.611111111111111,0.541666666666667,0.0555555555555555,0.464285714285714,4,4,3,7,6,7,5,5,4,1,1,4,1,1,2,2,1,1,2,2,1,1,1,1,3,3,5,4,3,6,4,5,6,3,3,3,2,3,0,1,61,0,0.4,0.666666666666667,1
"468",0,1,1,1,0,1,1,1,1,1,0.133333333333333,0.166666666666667,0.166666666666667,0,0.166666666666667,0.166666666666667,0.133333333333333,0.166666666666667,0.166666666666667,0,0.166666666666667,0.166666666666667,5,4,4,4,3,4,0.555555555555555,0.444444444444444,3,1,4,5,4,4,0.277777777777778,0.555555555555555,0.138888888888889,0.236111111111111,0.0595238095238095,1,2,1,1,1,1,2,2,1,4,1,5,3,4,5,3,1,1,2,3,2,1,2,2,2,1,1,1,1,1,2,2,1,1,1,2,1,2,1,1,61,0,0.2,1,1
"469",0.333333333333333,3,3,3,0.333333333333333,6,1,3,3,2,0.433333333333333,0.166666666666667,0.833333333333333,0.5,0.166666666666667,0.5,0.533333333333333,0.166666666666667,0.333333333333333,0.666666666666667,0.833333333333333,0.666666666666667,5,7,4,3,3,2,0.722222222222222,0.277777777777778,2,5,7,7,5,3,0.611111111111111,0.666666666666667,0.5,0.402777777777778,0.404761904761905,2,6,2,4,5,5,4,2,5,6,4,3,3,6,2,3,5,4,5,1,4,4,3,1,4,1,2,6,4,1,1,6,5,5,4,2,3,4,1,0,20,0,0.133333333333333,0.166666666666667,1
"470",0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0.0833333333333333,0.125,0.130952380952381,1,2,1,1,1,1,2,1,1,5,1,1,1,1,2,3,1,1,4,4,1,1,1,1,2,1,1,1,2,2,7,2,1,1,1,1,2,1,0,1,61,0,0.466666666666667,0.333333333333333,1
"471",0,1,1,1,0,1,1,1,1,1,0.0333333333333333,0.166666666666667,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,3,5,2,0,0.388888888888889,0.222222222222222,0.208333333333333,0.0714285714285714,1,3,2,2,1,1,1,1,1,5,3,7,1,1,2,1,1,1,3,6,3,2,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,7,0,1,61,0,0.266666666666667,0.5,0
"472",0,1,1,1,0.0333333333333333,1,1,1,2,1,0.466666666666667,0.5,0.666666666666667,0.333333333333333,0.5,0.333333333333333,0.5,0.5,0.5,0.5,0.5,0.5,5,5,5,4,4,4,0.666666666666667,0.5,2,2,1,6,6,4,0.111111111111111,0.722222222222222,0.319444444444444,0.222222222222222,0.154761904761905,3,4,4,1,1,3,6,4,5,1,1,2,2,3,5,5,3,1,2,2,2,1,1,1,1,1,5,1,1,1,4,1,1,4,4,1,1,1,0,0.853658536585366,55,1,0.6,0,1
"473",0.0555555555555555,1,2,1,0.0666666666666667,1,1,2,2,1,0.466666666666667,0.666666666666667,0.333333333333333,0.166666666666667,0.666666666666667,0.5,0.333333333333333,0.666666666666667,0.166666666666667,0,0.666666666666667,0.166666666666667,7,7,7,2,1,1,1,0.0555555555555555,4,2,2,5,5,3,0.277777777777778,0.555555555555555,0.597222222222222,0.527777777777778,0.678571428571428,6,6,1,2,3,4,7,6,2,6,7,5,6,7,5,5,3,3,4,3,5,3,4,2,7,3,7,6,5,2,6,4,6,2,4,6,7,6,0,0.48780487804878,40,0,0.8,0.5,1
"474",0,1,1,1,0,1,1,1,1,1,0.266666666666667,0.166666666666667,0.333333333333333,0,0.666666666666667,0.166666666666667,0,0,0,0,0,0,5,3,4,2,3,2,0.5,0.222222222222222,3,2,3,3,3,3,0.277777777777778,0.333333333333333,0.25,0.361111111111111,0.226190476190476,1,2,2,2,1,2,3,1,4,5,2,5,6,3,3,3,4,2,3,4,4,2,2,2,2,2,2,2,2,1,2,1,2,2,3,2,5,5,1,0.609756097560976,45,1,0.466666666666667,0.166666666666667,1
"475",0,1,1,1,0.0333333333333333,1,1,1,2,1,0.266666666666667,0.833333333333333,0,0,0.333333333333333,0.166666666666667,0.0333333333333333,0.166666666666667,0,0,0,0,6,4,5,2,2,2,0.666666666666667,0.166666666666667,2,2,2,5,5,4,0.166666666666667,0.611111111111111,0.25,0.138888888888889,0.0238095238095238,1,5,3,1,5,1,6,2,2,2,1,1,1,1,3,1,2,1,4,5,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,61,0,0.266666666666667,0,1
"476",0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,1,1,1,0.5,0,4,4,4,1,1,1,0.5,0,0.25,0.125,0.0357142857142857,2,2,5,4,1,4,4,2,1,1,1,3,1,1,1,4,1,1,2,3,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,0,1,61,0,0.133333333333333,0.5,1
"477",0.222222222222222,2,2,3,0.3,3,2,4,3,2,0.133333333333333,0.166666666666667,0.166666666666667,0,0.166666666666667,0.166666666666667,0.1,0,0.166666666666667,0.166666666666667,0,0.166666666666667,3,3,3,4,2,4,0.333333333333333,0.388888888888889,3,5,5,5,6,4,0.555555555555555,0.666666666666667,0.541666666666667,0.513888888888889,0.523809523809524,4,3,3,6,5,4,4,4,5,5,4,4,4,4,4,5,5,4,3,5,3,4,4,4,4,5,4,3,5,5,4,3,4,6,3,4,4,4,1,0.24390243902439,30,0,0.466666666666667,0.833333333333333,1
"478",0,1,1,1,0,1,1,1,1,1,0.0666666666666667,0.166666666666667,0,0.166666666666667,0,0,0,0,0,0,0,0,5,7,5,2,3,4,0.777777777777778,0.333333333333333,6,7,7,4,3,3,0.944444444444445,0.388888888888889,0.402777777777778,0.375,0.226190476190476,2,1,4,2,2,1,7,5,2,6,4,5,4,4,4,5,3,1,4,4,2,4,3,1,1,7,2,1,1,1,7,1,1,1,1,1,1,7,0,0.853658536585366,55,0,0,0.5,1
"479",0.388888888888889,3,2,5,0.666666666666667,3,6,4,7,5,0.0333333333333333,0.166666666666667,0,0,0,0,0.366666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.5,0.833333333333333,5,6,6,4,3,5,0.777777777777778,0.5,2,6,2,5,5,3,0.388888888888889,0.555555555555555,0.513888888888889,0.486111111111111,0.476190476190476,5,2,4,3,2,5,5,3,6,3,6,5,4,3,4,4,4,2,4,6,2,6,3,5,4,4,3,5,4,5,4,4,4,5,4,4,3,1,1,0.48780487804878,40,0,0.0666666666666667,0.5,1
"480",0,1,1,1,0,1,1,1,1,1,0.133333333333333,0.166666666666667,0.166666666666667,0,0.166666666666667,0.166666666666667,0,0,0,0,0,0,7,7,7,1,1,1,1,0,4,3,4,3,4,2,0.444444444444444,0.333333333333333,0.277777777777778,0.347222222222222,0.166666666666667,3,4,3,3,2,4,4,3,1,1,1,3,5,5,5,5,3,1,2,4,2,1,2,2,1,1,2,5,2,1,1,2,1,2,5,1,2,2,0,1,61,1,0.8,0.333333333333333,1
"481",0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0.233333333333333,0.833333333333333,0,0,0.166666666666667,0.166666666666667,1,4,2,3,2,2,0.222222222222222,0.222222222222222,3,3,2,4,2,3,0.277777777777778,0.333333333333333,0.444444444444444,0.430555555555556,0.535714285714286,4,5,2,3,4,5,2,4,3,5,4,3,4,3,3,4,4,3,5,5,2,2,3,5,5,4,3,5,4,4,5,5,3,5,4,4,3,5,1,0.609756097560976,45,0,0,0.666666666666667,0
"482",0,1,1,1,0,1,1,1,1,1,0.1,0.166666666666667,0,0,0.166666666666667,0.166666666666667,0,0,0,0,0,0,4,4,4,4,4,4,0.5,0.5,1,4,1,4,4,1,0.166666666666667,0.333333333333333,0.180555555555556,0.152777777777778,0.0714285714285714,1,2,1,1,1,1,5,4,1,5,1,2,1,1,4,4,1,1,3,4,1,1,1,1,1,1,1,1,1,7,1,1,1,1,1,1,1,1,1,1,61,0,0.0666666666666667,0.5,1
"483",0,1,1,1,0,1,1,1,1,1,0.1,0.166666666666667,0,0,0.166666666666667,0.166666666666667,0,0,0,0,0,0,1,1,1,7,7,7,0,1,1,1,1,7,7,7,0,1,0.166666666666667,0.0833333333333333,0,1,1,1,1,1,1,7,1,1,7,1,1,1,1,1,1,1,1,1,1,1,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.853658536585366,55,0,0.133333333333333,0,1
"484",0,1,1,1,0.1,1,1,2,3,1,0.333333333333333,0.5,0.166666666666667,0,0.5,0.5,0.433333333333333,0.5,0.5,0.166666666666667,0.5,0.5,6,6,5,1,1,1,0.777777777777778,0,4,5,4,5,4,4,0.555555555555555,0.555555555555555,0.416666666666667,0.375,0.0833333333333333,1,2,2,7,1,5,4,4,4,4,4,4,3,3,4,4,2,6,3,4,3,1,4,2,2,1,1,1,1,1,7,1,1,1,1,1,1,1,1,0.853658536585366,55,1,0.4,1,1
"485",0.111111111111111,2,2,1,0,1,1,1,1,1,0.5,1,0.5,0.166666666666667,0.666666666666667,0.166666666666667,0.2,0.166666666666667,0.666666666666667,0,0.166666666666667,0,3,1,1,7,6,3,0.111111111111111,0.722222222222222,1,1,1,6,4,6,0,0.722222222222222,0.208333333333333,0.194444444444444,0.0714285714285714,4,2,1,1,1,1,6,7,1,1,1,1,2,2,6,4,1,1,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,7,1,1,1,1,1,1,61,1,0.666666666666667,1,0
"486",0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0.722222222222222,0.527777777777778,0.392857142857143,4,4,7,5,7,7,7,7,1,7,4,4,1,3,7,7,4,1,4,4,4,4,4,7,4,1,1,1,7,1,7,7,1,1,1,7,1,7,1,0.731707317073171,50,0,0,0,0
