NO.,hostile_offline,hostile_online,aggression,online_offline
2843,0.145833333333333,0.125,0.333333333333333,-0.02083333333333301
2844,0.3125,0.1875,0.555555555555555,-0.125
2845,0,0,0.5,0
2846,0,0,0.291666666666667,0
2847,0.0833333333333333,0.0625,0.388888888888889,-0.0208333333333333
2848,0,0.145833333333333,0.263888888888889,0.145833333333333
2849,0.0208333333333333,0,0.430555555555556,-0.0208333333333333
2850,0.166666666666667,0.145833333333333,0.375,-0.02083333333333398
2851,0.0625,0.0416666666666667,0.347222222222222,-0.0208333333333333
2852,0.145833333333333,0.1875,0.194444444444444,0.04166666666666699
2853,0,0.0416666666666667,0.527777777777778,0.0416666666666667
2854,0,0,0.0833333333333333,0
2855,0.0208333333333333,0,0.333333333333333,-0.0208333333333333
2856,0.625,0.958333333333333,0.916666666666667,0.33333333333333304
2857,0.0833333333333333,0.0625,0.180555555555556,-0.0208333333333333
2858,0.125,0.0833333333333333,0.291666666666667,-0.0416666666666667
2859,0.479166666666667,0.333333333333333,0.555555555555555,-0.14583333333333404
2860,0.0833333333333333,0.0833333333333333,0.291666666666667,0
2861,0.3125,0.104166666666667,0.833333333333333,-0.20833333333333298
2862,0.0833333333333333,0.0833333333333333,0.180555555555556,0
2863,0.1875,0.1875,0.680555555555555,0
2864,0.0625,0.145833333333333,0.375,0.08333333333333301
2865,0.0416666666666667,0.0416666666666667,0.236111111111111,0
2866,0.104166666666667,0.125,0.194444444444444,0.020833333333332996
2867,0.145833333333333,0.104166666666667,0.486111111111111,-0.041666666666666005
2868,0.125,0,0.25,-0.125
2869,0,0.0208333333333333,0.25,0.0208333333333333
2870,0.270833333333333,0.25,0.305555555555556,-0.020833333333332982
2871,0.0833333333333333,0.0833333333333333,0.819444444444445,0
2872,0.0833333333333333,0.0833333333333333,0.291666666666667,0
2873,0.354166666666667,0.395833333333333,0.513888888888889,0.041666666666665964
2874,0.0416666666666667,0.0416666666666667,0.347222222222222,0
2875,0.375,0.5,0.472222222222222,0.125
2876,0.916666666666667,0.916666666666667,0.833333333333333,0
2877,0.0833333333333333,0.0625,0.527777777777778,-0.0208333333333333
2878,0.0416666666666667,0.104166666666667,0.375,0.0625000000000003
2879,0.0208333333333333,0.0208333333333333,0.458333333333333,0
2880,0.166666666666667,0.0625,0.486111111111111,-0.10416666666666699
2881,0.729166666666667,0.875,0.916666666666667,0.14583333333333304
2882,0.479166666666667,0.5625,0.722222222222222,0.08333333333333298
2883,0.0625,0.0625,0.402777777777778,0
2884,0,0,0.722222222222222,0
2885,0.166666666666667,0.166666666666667,0.25,0
2886,0.1875,0.270833333333333,0.277777777777778,0.08333333333333298
2887,0.0625,0.0625,0.319444444444444,0
2888,0.0208333333333333,0.375,0.236111111111111,0.3541666666666667
2889,0.791666666666667,0.895833333333333,0.958333333333333,0.10416666666666607
2890,0.0416666666666667,0.0416666666666667,0.583333333333333,0
2891,0.0208333333333333,0,0.5,-0.0208333333333333
2892,0.166666666666667,0,0.916666666666667,-0.166666666666667
2893,0.166666666666667,0,0.916666666666667,-0.166666666666667
2894,0.0625,0.104166666666667,0.208333333333333,0.041666666666667004
2895,0.354166666666667,0.4375,0.402777777777778,0.08333333333333298
2896,0.666666666666667,0.604166666666667,0.611111111111111,-0.0625
2897,0.395833333333333,0.333333333333333,0.583333333333333,-0.0625
2898,0,0,0.5,0
2899,0.166666666666667,0.4375,0.916666666666667,0.27083333333333304
2900,0.375,0.541666666666667,0.361111111111111,0.16666666666666696
2901,0.0833333333333333,0.0833333333333333,0.277777777777778,0
2902,0.208333333333333,0.1875,0.388888888888889,-0.02083333333333301
2903,0.104166666666667,0.166666666666667,0.0416666666666667,0.062499999999999986
2904,0.875,0.520833333333333,0.722222222222222,-0.35416666666666696
2905,0.270833333333333,0.270833333333333,0.555555555555555,0
2906,0.0416666666666667,0.0625,0.666666666666667,0.0208333333333333
2907,0.416666666666667,0.375,0.458333333333333,-0.04166666666666702
2908,0.395833333333333,0.5,0.486111111111111,0.10416666666666702
2909,0.25,0.3125,0.555555555555555,0.0625
2910,0.5,0.645833333333333,0.472222222222222,0.14583333333333304
2911,0.0833333333333333,0.0625,0.652777777777778,-0.0208333333333333
2912,0.0416666666666667,0.104166666666667,0.236111111111111,0.0625000000000003
2913,0.125,0.125,0.597222222222222,0
2914,0.0416666666666667,0,0.305555555555556,-0.0416666666666667
2915,0.395833333333333,0.291666666666667,0.541666666666667,-0.10416666666666596
2916,0.354166666666667,0.270833333333333,0.305555555555556,-0.08333333333333404
2917,0.4375,0.375,0.625,-0.0625
2918,0.229166666666667,0,0.222222222222222,-0.229166666666667
2919,0,0,0.0833333333333333,0
2920,0.5625,0.541666666666667,0.75,-0.020833333333333037
2921,0.0208333333333333,0.0208333333333333,0.222222222222222,0
2922,0.333333333333333,0.229166666666667,0.388888888888889,-0.10416666666666599
2923,0.0416666666666667,0.0208333333333333,0.0972222222222222,-0.020833333333333398
2924,0.0208333333333333,0.0416666666666667,0.555555555555555,0.020833333333333398
2925,0.0833333333333333,0.0833333333333333,0.416666666666667,0
2926,0.0833333333333333,0.0833333333333333,0.597222222222222,0
2927,0.4375,0.354166666666667,0.652777777777778,-0.08333333333333298
2928,0.1875,0.125,0.527777777777778,-0.0625
2929,0.0208333333333333,0.0625,0.388888888888889,0.0416666666666667
2930,0.0208333333333333,0.0208333333333333,0.0694444444444445,0
2931,0,0.0208333333333333,0.194444444444444,0.0208333333333333
2932,0.104166666666667,0,0.597222222222222,-0.104166666666667
2933,0.25,0,0.472222222222222,-0.25
2934,0.1875,0.208333333333333,0.416666666666667,0.02083333333333301
2935,0.1875,0.145833333333333,0.583333333333333,-0.04166666666666699
2936,0.1875,0.208333333333333,0.361111111111111,0.02083333333333301
2937,0.416666666666667,0.354166666666667,0.458333333333333,-0.0625
2938,0.125,0.0833333333333333,0.416666666666667,-0.0416666666666667
2939,0.479166666666667,0.4375,0.597222222222222,-0.04166666666666702
2940,0.0208333333333333,0,0.430555555555556,-0.0208333333333333
2941,0.0416666666666667,0.104166666666667,0.361111111111111,0.0625000000000003
2942,0.0625,0.0625,0.291666666666667,0
2943,0.479166666666667,0.458333333333333,0.666666666666667,-0.020833333333334036
2944,0,0.166666666666667,0.0277777777777778,0.166666666666667
2945,0.354166666666667,0.395833333333333,0.291666666666667,0.041666666666665964
2946,0.0208333333333333,0,0.347222222222222,-0.0208333333333333
2947,0.104166666666667,0.0416666666666667,0.152777777777778,-0.0625000000000003
2948,0.104166666666667,0.0208333333333333,0.75,-0.0833333333333337
2949,0.0208333333333333,0.0208333333333333,0.361111111111111,0
2950,0,0,0.583333333333333,0
2951,0.416666666666667,0.395833333333333,0.569444444444445,-0.020833333333334036
2952,0,0,0.458333333333333,0
2953,0,0,0.333333333333333,0
2954,0.229166666666667,0.1875,0.555555555555555,-0.04166666666666699
2955,0.0416666666666667,0.0416666666666667,0.5,0
2956,0,0,0.152777777777778,0
2957,0.145833333333333,0.1875,0.583333333333333,0.04166666666666699
2958,0.5,0.416666666666667,0.625,-0.08333333333333298
2959,0,0,0.0416666666666667,0
2960,0,0.0416666666666667,0.222222222222222,0.0416666666666667
2961,0.145833333333333,0,0.472222222222222,-0.145833333333333
2962,0.416666666666667,0.375,0.388888888888889,-0.04166666666666702
2963,0.145833333333333,0.0625,0.25,-0.08333333333333301
2964,0.0625,0.25,0.25,0.1875
2965,0.104166666666667,0.125,0.486111111111111,0.020833333333332996
2966,0.0625,0.1875,0.541666666666667,0.125
2967,0.458333333333333,0.4375,0.541666666666667,-0.020833333333332982
2968,0.1875,0.125,0.388888888888889,-0.0625
2969,0.0625,0.0625,0.5,0
2970,0.5,0.520833333333333,0.527777777777778,0.020833333333333037
2971,0.166666666666667,0,0.0833333333333333,-0.166666666666667
2972,1,0.729166666666667,0.736111111111111,-0.27083333333333304
2973,0.145833333333333,0.104166666666667,0.333333333333333,-0.041666666666666005
2974,0.104166666666667,0.145833333333333,0.472222222222222,0.041666666666666005
2975,0,0,0.263888888888889,0
2976,0.0416666666666667,0.0625,0.152777777777778,0.0208333333333333
2977,0.104166666666667,0.0208333333333333,0.333333333333333,-0.0833333333333337
2978,0.1875,0.166666666666667,0.222222222222222,-0.02083333333333301
2979,0.0208333333333333,0,0.486111111111111,-0.0208333333333333
2980,0,0,0.5,0
2981,0.0625,0.0625,0.527777777777778,0
2982,0.145833333333333,0.125,0.375,-0.02083333333333301
2983,0.541666666666667,0.458333333333333,0.666666666666667,-0.08333333333333398
2984,0.0416666666666667,0.0416666666666667,0.402777777777778,0
2985,0.3125,0.3125,0.236111111111111,0
2986,0.541666666666667,0.0208333333333333,0.583333333333333,-0.5208333333333337
2987,0.0208333333333333,0,0.319444444444444,-0.0208333333333333
2988,0.229166666666667,0.104166666666667,0.430555555555556,-0.12499999999999999
2989,0,0,0.486111111111111,0
2990,0.3125,0.25,0.513888888888889,-0.0625
2991,0.104166666666667,0.1875,0.666666666666667,0.083333333333333
2992,0.0208333333333333,0.0416666666666667,0.555555555555555,0.020833333333333398
2993,0.0625,0.0416666666666667,0.5,-0.0208333333333333
2994,0.104166666666667,0.0416666666666667,0.666666666666667,-0.0625000000000003
2995,0.208333333333333,0.145833333333333,0.486111111111111,-0.0625
2996,0.0833333333333333,0,0.361111111111111,-0.0833333333333333
2997,0.125,0.125,0.75,0
2998,0.208333333333333,0.5625,0.347222222222222,0.35416666666666696
2999,0.5625,0.458333333333333,0.597222222222222,-0.10416666666666702
3000,0.104166666666667,0.208333333333333,0.277777777777778,0.104166666666666
3001,0.104166666666667,0.0833333333333333,0.25,-0.020833333333333703
3002,0.583333333333333,0.395833333333333,0.555555555555555,-0.18750000000000006
3003,0.125,0.145833333333333,0.263888888888889,0.02083333333333301
3004,0.0416666666666667,0,0.402777777777778,-0.0416666666666667
3005,0.4375,0.5,0.597222222222222,0.0625
3006,0.0208333333333333,0,0.361111111111111,-0.0208333333333333
3007,0.0208333333333333,0,0.263888888888889,-0.0208333333333333
3008,0.0208333333333333,0,0.152777777777778,-0.0208333333333333
3009,0.0625,0,0.180555555555556,-0.0625
3010,0.0625,0.0625,0.263888888888889,0
3011,0,0.0208333333333333,0.416666666666667,0.0208333333333333
3012,0.0208333333333333,0,0.180555555555556,-0.0208333333333333
3013,0,0.0416666666666667,0,0.0416666666666667
3014,0,0,0.111111111111111,0
3015,0.583333333333333,0.520833333333333,0.597222222222222,-0.0625
3016,0.229166666666667,0.354166666666667,0.625,0.12500000000000003
3017,0.0416666666666667,0.208333333333333,0.333333333333333,0.1666666666666663
3018,0.0833333333333333,0.104166666666667,0.361111111111111,0.020833333333333703
3019,0,0,0.0416666666666667,0
3020,0,0.0625,0.208333333333333,0.0625
3021,0.75,0.770833333333333,0.694444444444445,0.020833333333333037
3022,0,0.0416666666666667,0.402777777777778,0.0416666666666667
3023,0.0833333333333333,0.125,0.513888888888889,0.0416666666666667
3024,0.208333333333333,0.125,0.305555555555556,-0.08333333333333301
3025,0.479166666666667,0,0.597222222222222,-0.479166666666667
3026,0.0208333333333333,0.0208333333333333,0.333333333333333,0
3027,0.0208333333333333,0.0208333333333333,0.263888888888889,0
3028,0.229166666666667,0.145833333333333,0.444444444444444,-0.08333333333333398
3029,0.333333333333333,0.333333333333333,0.5,0
3030,0.145833333333333,0.1875,0.277777777777778,0.04166666666666699
3031,0,0.125,0.166666666666667,0.125
3032,0.0625,0.104166666666667,0.194444444444444,0.041666666666667004
3033,0.208333333333333,0.25,0.222222222222222,0.04166666666666699
3034,0.541666666666667,0.583333333333333,0.458333333333333,0.041666666666666075
3035,0.291666666666667,0.395833333333333,0.527777777777778,0.10416666666666596
3036,0,0,0.263888888888889,0
3037,0.104166666666667,0,0.305555555555556,-0.104166666666667
3038,0.0208333333333333,0.0833333333333333,0.638888888888889,0.0625
3039,0.166666666666667,0.0833333333333333,0.652777777777778,-0.08333333333333369
3040,0.0416666666666667,0,0.375,-0.0416666666666667
3041,0,0.0416666666666667,0.236111111111111,0.0416666666666667
3042,0.458333333333333,0.354166666666667,0.777777777777778,-0.10416666666666596
3043,0.145833333333333,0.0625,0.555555555555555,-0.08333333333333301
3044,0.583333333333333,0.5625,0.583333333333333,-0.020833333333333037
3045,0.0208333333333333,0,0.319444444444444,-0.0208333333333333
3046,0.229166666666667,0.416666666666667,0.666666666666667,0.18750000000000003
3047,0.0833333333333333,0.125,0.402777777777778,0.0416666666666667
3048,0.375,0.333333333333333,0.222222222222222,-0.04166666666666702
3049,0.458333333333333,0.479166666666667,0.361111111111111,0.020833333333334036
3050,0.25,0.1875,0.5,-0.0625
3051,0.0833333333333333,0.0625,0.458333333333333,-0.0208333333333333
3052,0.145833333333333,0.125,0.527777777777778,-0.02083333333333301
3053,0.125,0.104166666666667,0.125,-0.020833333333332996
3054,0.0625,0.104166666666667,0.472222222222222,0.041666666666667004
3055,0.5,0.5,0.486111111111111,0
3056,0.229166666666667,0.25,0.513888888888889,0.02083333333333301
3057,0.104166666666667,0.0625,0.597222222222222,-0.041666666666667004
3058,0.0625,0.0625,0.555555555555555,0
3059,0.458333333333333,0.25,0.680555555555555,-0.20833333333333298
3060,0.0833333333333333,0.270833333333333,0.333333333333333,0.18749999999999967
3061,0.520833333333333,0.520833333333333,0.722222222222222,0
3062,0.166666666666667,0.0625,0.291666666666667,-0.10416666666666699
3063,0.145833333333333,0.0625,0.416666666666667,-0.08333333333333301
3064,0.5625,0.479166666666667,0.611111111111111,-0.08333333333333298
3065,0.479166666666667,0.479166666666667,0.472222222222222,0
3066,0.166666666666667,0.0833333333333333,0.347222222222222,-0.08333333333333369
3067,0.0625,0,0.625,-0.0625
3068,0.0625,0.0416666666666667,0.166666666666667,-0.0208333333333333
3069,0.104166666666667,0.0833333333333333,0.361111111111111,-0.020833333333333703
3070,0.125,0.375,0.388888888888889,0.25
3071,0,0,0.263888888888889,0
3072,0.0625,0.270833333333333,0.722222222222222,0.20833333333333298
3073,0.0416666666666667,0.0416666666666667,0.25,0
3074,0.916666666666667,0.5,0.75,-0.41666666666666696
3075,0.0833333333333333,0.0833333333333333,0.319444444444444,0
3076,1,0.9375,0.777777777777778,-0.0625
3077,0.0208333333333333,0,0.25,-0.0208333333333333
3078,0.1875,0.0208333333333333,0.791666666666667,-0.16666666666666669
3079,0.0416666666666667,0.0208333333333333,0.0833333333333333,-0.020833333333333398
3080,0,0,0.208333333333333,0
3081,0,0.125,0.166666666666667,0.125
3082,0.0208333333333333,0.0625,0.458333333333333,0.0416666666666667
3083,0.333333333333333,0.3125,0.722222222222222,-0.020833333333332982
3084,0,0,0.555555555555555,0
3085,0.0625,0.0833333333333333,0.222222222222222,0.0208333333333333
3086,0,0.0833333333333333,0.277777777777778,0.0833333333333333
3087,0.166666666666667,0.229166666666667,0.388888888888889,0.0625
3088,0.104166666666667,0.0625,0.222222222222222,-0.041666666666667004
3089,0,0,0.0833333333333333,0
3090,0.3125,0.375,0.388888888888889,0.0625
3091,0.416666666666667,0.333333333333333,0.375,-0.08333333333333404
3092,0.0208333333333333,0.145833333333333,0.263888888888889,0.12499999999999971
3093,0.0208333333333333,0.0416666666666667,0.222222222222222,0.020833333333333398
3094,0,0.104166666666667,0.208333333333333,0.104166666666667
3095,0.833333333333333,0.833333333333333,0.777777777777778,0
3096,0.333333333333333,0.666666666666667,0.361111111111111,0.333333333333334
3097,0,0,0.555555555555555,0
3098,0.1875,0.104166666666667,0.236111111111111,-0.083333333333333
3099,0.25,0.270833333333333,0.5,0.020833333333332982
3100,0.166666666666667,0.145833333333333,0.319444444444444,-0.02083333333333398
3101,0.125,0.1875,0.472222222222222,0.0625
3102,0.4375,0.458333333333333,0.472222222222222,0.020833333333332982
3103,0.0833333333333333,0.0833333333333333,0.222222222222222,0
3104,0.0833333333333333,0.0625,0.472222222222222,-0.0208333333333333
3105,0.0625,0.0208333333333333,0.402777777777778,-0.0416666666666667
3106,0.0208333333333333,0.0208333333333333,0.361111111111111,0
3107,0.833333333333333,0.833333333333333,0.777777777777778,0
3108,0.1875,0.0833333333333333,0.319444444444444,-0.1041666666666667
3109,0.291666666666667,0.229166666666667,0.208333333333333,-0.06250000000000003
3110,0.0416666666666667,0,0.194444444444444,-0.0416666666666667
3111,0,0,0.305555555555556,0
3112,0.666666666666667,0.833333333333333,0.916666666666667,0.16666666666666607
3113,0,0,0.305555555555556,0
3114,0.5625,0.104166666666667,0.555555555555555,-0.458333333333333
3115,0.104166666666667,0.0625,0.486111111111111,-0.041666666666667004
3116,0.395833333333333,0.416666666666667,0.555555555555555,0.020833333333334036
3117,0.125,0.0833333333333333,0.652777777777778,-0.0416666666666667
3118,0,0.0833333333333333,0.722222222222222,0.0833333333333333
3119,0.0416666666666667,0.0625,0.472222222222222,0.0208333333333333
3120,0.104166666666667,0.104166666666667,0.194444444444444,0
3121,0.0833333333333333,0,0.236111111111111,-0.0833333333333333
3122,0.0416666666666667,0.0416666666666667,0.527777777777778,0
3123,0.0833333333333333,0,0.25,-0.0833333333333333
3124,0.0208333333333333,0.0208333333333333,0.180555555555556,0
3125,0.291666666666667,0.291666666666667,0.333333333333333,0
3126,0.0416666666666667,0.0416666666666667,0.0972222222222222,0
3127,0.166666666666667,0.0625,0.319444444444444,-0.10416666666666699
3128,0.0416666666666667,0.0416666666666667,0.319444444444444,0
3129,0.166666666666667,0.354166666666667,0.666666666666667,0.18750000000000003
3130,0,0,0.138888888888889,0
3131,0.0416666666666667,0.0208333333333333,0.333333333333333,-0.020833333333333398
3132,0.375,0.604166666666667,0.458333333333333,0.22916666666666696
3133,0.0833333333333333,0.0208333333333333,0.430555555555556,-0.0625
3134,0.354166666666667,0.229166666666667,0.430555555555556,-0.12500000000000003
3135,0.104166666666667,0.208333333333333,0.277777777777778,0.104166666666666
3136,0.458333333333333,0.5,0.472222222222222,0.04166666666666702
3137,1,0.25,0.916666666666667,-0.75
3138,0.604166666666667,0.479166666666667,0.75,-0.12499999999999994
3139,0.6875,0.625,0.652777777777778,-0.0625
3140,0,0.0625,0.263888888888889,0.0625
3141,0.833333333333333,0.791666666666667,0.819444444444445,-0.041666666666666075
3142,0.0416666666666667,0.0416666666666667,0.111111111111111,0
3143,0.0208333333333333,0.0416666666666667,0.277777777777778,0.020833333333333398
3144,0.104166666666667,0,0.430555555555556,-0.104166666666667
3145,0.0208333333333333,0.0416666666666667,0.583333333333333,0.020833333333333398
3146,0.1875,0.0625,0.319444444444444,-0.125
3147,0.25,0.208333333333333,0.444444444444444,-0.04166666666666699
3148,0.416666666666667,0.166666666666667,0.152777777777778,-0.25
3149,0.375,0.541666666666667,0.402777777777778,0.16666666666666696
3150,0.270833333333333,0.145833333333333,0.527777777777778,-0.12499999999999997
3151,0.0833333333333333,0.0833333333333333,0.236111111111111,0
3152,0.395833333333333,0.479166666666667,0.875,0.08333333333333404
3153,0.104166666666667,0.125,0.527777777777778,0.020833333333332996
3154,0.104166666666667,0.0625,0.277777777777778,-0.041666666666667004
3155,0.333333333333333,0.25,0.625,-0.08333333333333298
3156,0.375,0.354166666666667,0.333333333333333,-0.020833333333332982
3157,0.0208333333333333,0,0.361111111111111,-0.0208333333333333
3158,0.5,0.5,0.888888888888889,0
3159,0.0833333333333333,0,0.277777777777778,-0.0833333333333333
3160,0.229166666666667,0.1875,0.486111111111111,-0.04166666666666699
3161,0.104166666666667,0.375,0.222222222222222,0.270833333333333
3162,0.145833333333333,0.25,0.513888888888889,0.10416666666666699
3163,0,0,0.416666666666667,0
3164,0,0,0.472222222222222,0
3165,0.125,0.125,0.291666666666667,0
3166,0.604166666666667,0.520833333333333,0.680555555555555,-0.08333333333333393
3167,0.0625,0.0208333333333333,0.138888888888889,-0.0416666666666667
3168,0.145833333333333,0.4375,0.597222222222222,0.29166666666666696
3169,0,0,0.375,0
3170,0,0,0.375,0
3171,0,0.104166666666667,0.0972222222222222,0.104166666666667
3172,0,0.5,0.5,0.5
3173,0.208333333333333,0.1875,0.333333333333333,-0.02083333333333301
3174,0,0.125,0.333333333333333,0.125
3175,0.5,0.458333333333333,0.569444444444445,-0.04166666666666702
3176,0.166666666666667,0.166666666666667,0.166666666666667,0
3177,0.395833333333333,0.5,0.0972222222222222,0.10416666666666702
3178,0.0833333333333333,0.104166666666667,0.694444444444445,0.020833333333333703
3179,0.5625,0.5625,0.458333333333333,0
3180,0.0833333333333333,0,0.722222222222222,-0.0833333333333333
3181,0.208333333333333,0.0208333333333333,0.5,-0.18749999999999972
3182,0.354166666666667,0.666666666666667,0.666666666666667,0.31249999999999994
3183,0.583333333333333,0.229166666666667,0.513888888888889,-0.3541666666666661
3184,0,0.0625,0.458333333333333,0.0625
3185,0.145833333333333,0.125,0.291666666666667,-0.02083333333333301
3186,0.25,0.395833333333333,0.486111111111111,0.14583333333333298
3187,0.0625,0.104166666666667,0.388888888888889,0.041666666666667004
3188,0.0625,0.125,0.430555555555556,0.0625
3189,0.125,0.0833333333333333,0.527777777777778,-0.0416666666666667
3190,0.479166666666667,0.375,0.541666666666667,-0.10416666666666702
3191,0.125,0.0833333333333333,0.5,-0.0416666666666667
3192,0.0416666666666667,0.0416666666666667,0.263888888888889,0
3193,0.125,0.0416666666666667,0.25,-0.0833333333333333
3194,0,0,0.222222222222222,0
3195,0.0625,0.0416666666666667,0.597222222222222,-0.0208333333333333
3196,0.0625,0.0416666666666667,0.0555555555555555,-0.0208333333333333
3197,0.125,0.0833333333333333,0.569444444444445,-0.0416666666666667
3198,0,0,0.208333333333333,0
3199,0.291666666666667,0.166666666666667,0.611111111111111,-0.12500000000000003
3200,1,1,0.777777777777778,0
3201,0.916666666666667,0.75,0.833333333333333,-0.16666666666666696
3202,0.0833333333333333,0.0208333333333333,0.236111111111111,-0.0625
3203,0.25,0.208333333333333,0.486111111111111,-0.04166666666666699
3204,0,0,0.236111111111111,0
3205,0.583333333333333,0.625,0.736111111111111,0.04166666666666696
3206,0.604166666666667,0.791666666666667,0.819444444444445,0.1875
3207,0.0208333333333333,0.0208333333333333,0.0555555555555555,0
3208,0.145833333333333,0.0625,0.361111111111111,-0.08333333333333301
3209,0.104166666666667,0.104166666666667,0.430555555555556,0
3210,0.25,0.25,0.208333333333333,0
3211,0.6875,0.583333333333333,0.680555555555555,-0.10416666666666696
3212,0,0,0.486111111111111,0
3213,0.270833333333333,0.270833333333333,0.513888888888889,0
3214,0.583333333333333,0.645833333333333,0.569444444444445,0.0625
3215,0.0625,0.0833333333333333,0.305555555555556,0.0208333333333333
3216,0,0.0416666666666667,0.458333333333333,0.0416666666666667
3217,0,0,0.541666666666667,0
3218,0.375,0.416666666666667,0.666666666666667,0.04166666666666702
3219,0.0416666666666667,0.0208333333333333,0.402777777777778,-0.020833333333333398
3220,0.4375,0.354166666666667,0.513888888888889,-0.08333333333333298
3221,0.145833333333333,0.0833333333333333,0.666666666666667,-0.06249999999999971
3222,0,0,0.194444444444444,0
3223,0.166666666666667,0.1875,0.388888888888889,0.02083333333333301
3224,0,0,0.111111111111111,0
3225,0.0416666666666667,0.0416666666666667,0.486111111111111,0
3226,0.416666666666667,0.479166666666667,0.416666666666667,0.0625
3227,0,0,0.513888888888889,0
3228,0.6875,0.645833333333333,0.666666666666667,-0.04166666666666696
3229,0.875,0.854166666666667,0.777777777777778,-0.020833333333333037
3230,0.0625,0.0833333333333333,0.194444444444444,0.0208333333333333
3231,0,0,0.5,0
3232,0.0625,0.0625,0.472222222222222,0
3233,0.479166666666667,0.229166666666667,0.944444444444445,-0.25
3234,0.3125,0.541666666666667,0.472222222222222,0.22916666666666696
3235,0.0416666666666667,0.0625,0.305555555555556,0.0208333333333333
3236,0,0,0.666666666666667,0
3237,0.5,0.583333333333333,0.75,0.08333333333333304
3238,0.0625,0.0416666666666667,0.5,-0.0208333333333333
3239,0.0416666666666667,0.0416666666666667,0.305555555555556,0
